ID,artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
85735,J. Cole,She Knows (feat. Amber Coffman & Cults),0Fs9cdPDhptWEDJmiCbkEW,78,2013,hip-hop,0.766,0.74,1,-10.363,1,0.0807,0.0193,0.0784,0.229,0.183,118.008,296520,4
85736,Drake,"Hold On, We're Going Home",2aSC2xhRxOLiiZZVjhbylH,71,2013,hip-hop,0.777,0.414,6,-7.44,0,0.0946,0.00421,2.73E-05,0.0724,0.287,100.002,227880,4
85737,A$AP Rocky,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",4X5f3vT8MRuXF68pfjNte5,74,2013,hip-hop,0.853,0.693,1,-6.87,1,0.275,0.0239,0,0.11,0.662,95.967,233787,4
85738,Eminem,The Monster,48RrDBpOSSl1aLVCalGl5C,78,2013,hip-hop,0.781,0.853,1,-3.68,0,0.0715,0.0525,0,0.12,0.624,110.049,250189,4
85740,Eminem,Rap God,6or1bKJiZ06IlK0vFvY75k,76,2013,hip-hop,0.708,0.843,7,-2.66,1,0.314,0.397,0,0.799,0.625,148.14,363521,4
85741,Childish Gambino,III. Urn,1wYIv0ySOwjMFWLOtrgtbo,72,2013,hip-hop,0.59,0.446,0,-12.759,0,0.0731,0.621,0.00235,0.0731,0.399,140.081,73387,4
85742,"Tyler, The Creator",IFHY (feat. Pharrell),0NjW4SKY3gbfl2orl1p8hr,70,2013,hip-hop,0.358,0.715,7,-6.181,1,0.331,0.197,0,0.581,0.275,85.478,319253,4
85754,Mike WiLL Made-It,23,20FZrLl9zSbO9b3DhaqO6M,70,2013,hip-hop,0.859,0.599,9,-5.254,1,0.0614,0.000362,8.20E-06,0.13,0.319,140.005,252520,4
85759,Yung Lean,Ginseng Strip 2002,7v3rmoy5jcn4h5UqwQyCM3,72,2013,hip-hop,0.601,0.712,1,-9.433,1,0.0436,0.0848,0,0.461,0.389,114.97,154000,4
85764,Prince Royce,Darte un Beso,6cJLfIqwh0tCKRjYM3WpZ5,71,2013,hip-hop,0.757,0.711,1,-4.643,0,0.0349,0.36,0,0.121,0.817,139.962,206933,4
85870,Canserbero,Stupid Love Story,1VIQPJc3fGfX23S6SD651l,70,2013,hip-hop,0.747,0.534,8,-8.635,1,0.386,0.504,0,0.615,0.569,93.477,282697,4
86214,Jogja Hip Hop Foundation,Cintamu Sepahit Topi Miring,1ixNEKbIZTTZ5LIz3rr9jD,80,2013,hip-hop,0.741,0.801,11,-4.84,1,0.275,0.147,2.73E-05,0.0821,0.561,193.911,294053,4
86645,Pritam,Kabira,4bD9z9qa4qg9BhryvYWB7c,74,2013,indian,0.59,0.555,2,-6.861,1,0.0271,0.481,0,0.192,0.191,84.027,223460,4
86648,Pritam,Subhanallah,0GQngE2rOYvlKwEQjTAsP8,71,2013,indian,0.302,0.493,9,-5.038,1,0.0451,0.455,0,0.134,0.457,88.904,249707,4
87537,Cults,Always Forever,2enPRFda84VE2wtI8c86Uf,78,2013,indie-pop,0.174,0.742,8,-5.93,1,0.0485,0.00181,0.281,0.198,0.36,163.378,223747,4
87538,Current Joys,Blondie,7sIx70dGj3VBiHWr0KZXfD,72,2013,indie-pop,0.776,0.626,6,-12.561,1,0.0396,0.622,0.899,0.086,0.866,122.072,194733,4
87539,Current Joys,New Flesh,6HJxxqHWMdidwTVZmZWeHU,71,2013,indie-pop,0.62,0.594,9,-16.066,1,0.0383,0.887,0.5,0.0917,0.698,165.861,167987,4
87540,Mitski,I Want You,7FHj19QQigvMH1onMYRNLn,71,2013,indie-pop,0.339,0.292,3,-11.294,1,0.0348,0.514,0,0.0713,0.0655,131.702,183792,3
87541,Echosmith,Cool Kids,13P5rwmk2EsoFRIz9UCeh9,72,2013,indie-pop,0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21E-06,0.12,0.786,130.027,237627,4
89875,Bring Me The Horizon,Can You Feel My Heart,0WSa1sucoNRcEeULlZVQXj,78,2013,metal,0.15,0.859,4,-2.827,0,0.0595,0.00201,0.194,0.387,0.354,170.527,228147,5
89876,Avenged Sevenfold,Hail to the King,5anCkDvJ17aznvK5TED5uo,75,2013,metal,0.58,0.916,3,-4.358,0,0.0387,0.000297,0.0259,0.126,0.683,118.004,305907,4
93566,PARTYNEXTDOOR,Break from Toronto,5fEB6ZmVkg63GZg9qO86jh,81,2013,pop,0.595,0.678,9,-5.18,1,0.0335,0.0199,0.00389,0.418,0.259,117.067,99213,4
93567,Lana Del Rey,Young And Beautiful,2nMeu6UenVvwUktBCpLMK9,81,2013,pop,0.324,0.416,11,-8.92,0,0.0368,0.262,3.69E-05,0.11,0.151,113.986,236053,4
93568,Lorde,Ribs,2MvvoeRt8NcOXWESkxWn3g,77,2013,pop,0.511,0.472,4,-9.277,1,0.091,0.534,0.614,0.11,0.0399,127.978,258969,4
93569,Bastille,Pompeii,3gbBpTdY8lnQwqxNCcf795,71,2013,pop,0.679,0.715,9,-6.383,1,0.0407,0.0755,0,0.271,0.571,127.435,214148,4
93570,John Legend,All of Me,3U4isOIWM3VvDubwSI3y7a,83,2013,pop,0.422,0.264,8,-7.064,1,0.0322,0.922,0,0.132,0.331,119.93,269560,4
93571,Lorde,Royals,2dLLR6qlu5UJ5gk0dKz0h3,78,2013,pop,0.674,0.428,7,-9.504,1,0.122,0.121,0,0.132,0.337,84.878,190185,4
93572,One Direction,Story of My Life,4nVBt6MZDDP6tRVdQTgxJg,81,2013,pop,0.6,0.663,3,-5.802,1,0.0477,0.225,0,0.119,0.286,121.07,245493,4
93573,Miley Cyrus,We Can't Stop,2y4lAQpi5VTNLu2ldeTdUH,78,2013,pop,0.613,0.622,1,-5.794,0,0.0334,0.00882,0,0.37,0.484,80.003,231240,4
93574,Miley Cyrus,Wrecking Ball,2vwlzO0Qp8kfEtzTsCXfyE,80,2013,pop,0.53,0.422,5,-6.262,1,0.0342,0.407,0,0.107,0.349,119.964,221360,4
93575,Kodaline,All I Want,0NlGoUyOJSuSHmngoibVAs,79,2013,pop,0.188,0.411,0,-9.733,1,0.0484,0.174,0.153,0.0843,0.159,187.376,305747,3
93576,Lorde,Team,3G6hD9B2ZHOsgf4WfNu7X1,75,2013,pop,0.69,0.578,6,-7.436,1,0.0929,0.167,0,0.305,0.416,99.961,193059,4
93578,Jhené Aiko,Stay Ready (What A Life),5nkUIVKqOqdpB6ApKgEMkv,71,2013,pop,0.347,0.493,8,-11.548,0,0.29,0.455,0.00366,0.127,0.308,82.887,382760,4
93579,One Direction,Best Song Ever,5T7ZFtCcOgkpjxcuaeZbw0,75,2013,pop,0.652,0.877,1,-2.986,1,0.0465,0.0227,0,0.0789,0.486,118.491,200107,4
93581,Marc Anthony,Vivir Mi Vida,3QHMxEOAGD51PDlbFPHLyJ,74,2013,pop,0.656,0.877,0,-3.231,0,0.0342,0.345,0,0.349,0.894,105.018,252347,4
93583,Soap&Skin,Me and the Devil,0wrWxW18WK2MkrfDpRHkyh,72,2013,pop,0.397,0.446,7,-7.032,1,0.0373,0.49,0.00892,0.111,0.214,178.05,185000,4
93584,One Direction,You & I,2afCBiru10AFckfOa49wIa,75,2013,pop,0.574,0.329,1,-6.829,1,0.0274,0.22,0,0.0986,0.356,130.993,237933,4
93585,Lorde,Buzzcut Season,51QEyJI5M7uyd8DOh9tqQY,70,2013,pop,0.733,0.62,1,-10.525,1,0.075,0.606,0.305,0.117,0.247,111.039,246755,4
93586,Lana Del Rey,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,6PUIzlqotEmPuBfjbwYWOB,71,2013,pop,0.572,0.81,1,-5.791,0,0.0558,0.0157,6.53E-06,0.13,0.11,126.052,214912,4
93589,James Arthur,Impossible,5yVIlYEHZxQVLyInCdldoS,75,2013,pop,0.376,0.695,0,-4.782,0,0.0933,0.135,0,0.11,0.302,169.533,209440,4
93593,One Direction,Right Now,1dQQ2QlnvXUehsRUrukKmf,80,2013,pop,0.645,0.78,8,-5.165,1,0.0319,0.218,0,0.0919,0.372,120.008,200400,4
93600,Marc Anthony,Flor Pálida,47TyfLrGhYHHyyQWk64d0M,71,2013,pop,0.574,0.802,7,-3.976,1,0.0316,0.659,5.07E-06,0.0765,0.739,93.537,280453,4
93610,One Direction,Strong,3cKM7UXBZmgjEgEBTkaIlU,75,2013,pop,0.741,0.663,0,-7.308,1,0.0434,0.0608,0,0.0931,0.338,115.013,184373,4
93711,Arijit Singh,Tum Hi Ho,56zZ48jdyY2oDXHVnwg5Di,70,2013,pop,0.528,0.449,5,-6.25,0,0.025,0.785,0,0.122,0.317,94.058,261974,4
97060,Capital Cities,Safe And Sound,6Z8R6UsFuGXGtiIxiD8ISb,81,2013,rock,0.655,0.819,0,-4.852,1,0.0316,0.000176,0.00374,0.104,0.766,117.956,192790,5
98378,Julión Álvarez y su Norteño Banda,Ojos Verdes,6981hdSOqG8tP6xTqaySa1,74,2013,sad,0.787,0.469,5,-5.503,1,0.039,0.653,0,0.0612,0.923,106.995,237080,4
98379,Julión Álvarez y su Norteño Banda,Te Hubieras Ido Antes,2jPufybqAAmiF16Jirt9Ez,71,2013,sad,0.723,0.476,3,-5.692,1,0.0474,0.653,0,0.059,0.966,149.971,191413,3
101087,Idina Menzel,"Let It Go - From ""Frozen""/Soundtrack Version",0qcr5FMsEO85NAQjrlDRKo,74,2013,show-tunes,0.543,0.485,8,-6.85,1,0.0305,0.558,0,0.12,0.371,136.961,223840,4
109697,WALK THE MOON,Shut Up and Dance,4kbj5MwxO1bq9wjT5g9HaA,81,2014,alt-rock,0.578,0.866,1,-3.804,1,0.0619,0.00701,0,0.257,0.619,128.038,199080,4
114856,Aaron Smith,Dancin (feat. Luvli) - Krono Remix,6WkJ2OK163XXS2oARUC9JM,77,2014,chicago-house,0.72,0.741,10,-6.529,0,0.0287,0.101,1.41E-05,0.289,0.357,119.896,198053,4
118809,Kenny Chesney,American Kids,1dgWTMoHwTUnQhOQ8SR5fV,70,2014,country,0.782,0.589,0,-7.37,1,0.0803,0.0476,5.84E-06,0.0366,0.849,85.022,182960,4
119670,Avicii,The Nights,0ct6r3EGTcMLPtrXHDvVjc,84,2014,dance,0.527,0.835,6,-5.298,1,0.0433,0.0166,0,0.249,0.654,125.983,176658,4
119671,Ty Dolla $ign,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",7t2bFihaDvhIrd2gn2CWJO,79,2014,dance,0.805,0.33,1,-8.712,0,0.1,0.22,0,0.105,0.211,121.97,242983,4
119672,Pitbull,Time of Our Lives,2bJvI42r8EF3wxjOuDav4r,79,2014,dance,0.721,0.802,1,-5.797,1,0.0583,0.0921,0,0.694,0.724,124.022,229360,4
119673,Ariana Grande,One Last Time,7xoUc6faLbCqZO6fQEYprd,81,2014,dance,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65E-06,0.096,0.104,125.026,197267,4
119674,Calvin Harris,Summer,6YUTL4dYpB9xZO5qExPf05,80,2014,dance,0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,222533,4
119675,Ariana Grande,Love Me Harder,5J4ZkQpzMUFojo1CtAZYpn,78,2014,dance,0.472,0.714,1,-4.389,0,0.0334,0.00937,0,0.0764,0.24,98.992,236133,4
119677,Paloma Faith,Only Love Can Hurt Like This,62ke5zFUJN6RvtXZgVH0F8,82,2014,dance,0.566,0.885,8,-4.528,1,0.0818,0.0958,9.97E-05,0.334,0.304,90.99,232893,4
119678,Tove Lo,Habits (Stay High),14OxJlLdcHNpgsm4DRwDOB,71,2014,dance,0.729,0.65,5,-3.539,1,0.0313,0.0702,6.69E-05,0.0829,0.347,110.02,209160,4
119679,5 Seconds of Summer,She Looks So Perfect,1gugDOSMREb34Xo0c1PlxM,70,2014,dance,0.494,0.951,9,-4.237,1,0.132,0.000569,0,0.327,0.441,160.025,202496,4
119680,Young Money,Trophies,6HfOzLLjsaXsehIFEsrxTk,73,2014,dance,0.746,0.687,1,-7.475,1,0.382,0.155,0,0.137,0.283,143.931,188320,4
119681,Rixton,Me And My Broken Heart,1oew3nFNY3vMacJAsvry0S,76,2014,dance,0.545,0.783,5,-4.261,0,0.0345,0.00489,0,0.132,0.551,174.084,193733,4
119682,Jessie J,Bang Bang,0puf9yIluy9W0vpMEUoAnN,77,2014,dance,0.706,0.786,0,-3.417,0,0.091,0.26,0,0.38,0.751,150.028,199387,4
119684,Ariana Grande,Break Free,12KUFSHFgT0XCoiSlvdQi4,75,2014,dance,0.687,0.702,7,-5.324,0,0.0455,0.0064,4.35E-05,0.204,0.284,129.956,214840,4
119685,Ariana Grande,Problem,7vS3Y0IKjde7Xg85LWIEdP,74,2014,dance,0.66,0.805,1,-5.352,0,0.153,0.0192,8.83E-06,0.159,0.625,103.008,193920,4
119686,Calvin Harris,Outside (feat. Ellie Goulding),7MmG8p0F9N3C4AXdK6o6Eb,78,2014,dance,0.646,0.823,2,-4.123,0,0.0394,0.213,0,0.322,0.418,128.035,227267,4
119687,Pitbull,Fireball (feat. John Ryan),4Y7XAxTANhu3lmnLAzhWJW,72,2014,dance,0.761,0.933,10,-5.38,1,0.056,0.0908,8.53E-05,0.0607,0.836,122.959,236200,4
119688,Beyoncé,Drunk in Love (feat. Jay-Z),6jG2YzhxptolDzLHTGLt7S,71,2014,dance,0.583,0.621,5,-6.902,0,0.0479,0.00972,0.00106,0.181,0.399,140.036,323480,4
119689,Selena Gomez,The Heart Wants What It Wants,6wJwkMo278iWVlWl1XQ4WA,74,2014,dance,0.616,0.789,7,-4.874,0,0.0377,0.053,0,0.142,0.621,83.066,227373,4
119690,Becky G,Shower,3DmW6y7wTEYHJZlLo1r6XJ,75,2014,dance,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59E-05,0.285,0.121,119.987,206167,4
119691,Andy Grammer,"Honey, I'm Good.",4MflGTO2ZTcSQ12bWcyRgI,70,2014,dance,0.752,0.775,9,-7.289,1,0.0546,0.0324,0,0.351,0.595,122.014,199263,4
119693,Tinashe,2 On (feat. ScHoolboy Q),3jVtllWS5CFFWLQng8sKsr,71,2014,dance,0.742,0.595,9,-7.51,1,0.107,0.15,0,0.111,0.431,101.013,227000,4
119694,Chris Brown,Loyal (feat. Lil Wayne & Tyga),5BrTUo0xP1wKXLJWUaGFtk,72,2014,dance,0.841,0.522,10,-5.963,0,0.049,0.0168,1.37E-06,0.188,0.616,99.059,264947,4
119699,Clean Bandit,Rather Be (feat. Jess Glynne),3s4U7OHV7gnj42VV72eSZ6,71,2014,dance,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03E-06,0.193,0.549,120.97,227833,4
119701,Calvin Harris,Blame (feat. John Newman),07nH4ifBxUB4lZcsf44Brn,75,2014,dance,0.414,0.857,0,-4.078,0,0.0808,0.0287,0.00574,0.343,0.348,128.024,212960,4
119707,Shakira,Can't Remember to Forget You (feat. Rihanna),7o1Pm9jpH0wFpN5g793Lnq,74,2014,dance,0.694,0.81,11,-3.556,0,0.0661,0.122,0,0.141,0.824,137.968,206867,4
119712,Ariana Grande,Santa Tell Me,0lizgQ7Qw35od7CYaoMBZb,70,2014,dance,0.525,0.621,7,-7.364,1,0.116,0.0489,0,0.294,0.591,191.9,204093,4
119714,The Script,Superheroes,37sINbJZcFdHFAsVNsPq1i,72,2014,dance,0.49,0.885,3,-4.121,1,0.0396,0.00218,0,0.0741,0.64,166.996,245467,4
119723,Calvin Harris,Under Control (feat. Hurts),4J7CKHCF3mdL4diUsmW8lq,72,2014,dance,0.544,0.915,8,-3.405,1,0.0841,0.129,0.000914,0.115,0.51,126.094,184280,4
119736,Route 94,My Love (feat. Jess Glynne),61UQzeiIluhpzpMdY4ag3q,71,2014,dance,0.814,0.622,8,-7.573,1,0.0492,0.000132,0.72,0.0658,0.726,119.976,259934,4
119738,Pitbull,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte),1PCvKFPWnTXAe2oaReVUcr,70,2014,dance,0.592,0.935,6,-4.317,0,0.0581,0.00879,0.0154,0.132,0.567,125.013,222520,4
125809,Mac DeMarco,Chamber Of Reflection,7H7NyZ3G075GqPx2evsfeb,82,2014,edm,0.538,0.557,11,-8.678,1,0.0914,0.262,0.914,0.102,0.506,131.03,231724,4
129470,Indila,Tourner Dans Le Vide,1MqzIgGsHP4cNjPboevsfq,76,2014,french,0.594,0.698,6,-8.645,0,0.0428,0.103,0,0.173,0.376,119.991,246093,4
129471,Lilly Wood and The Prick,Prayer in C - Robin Schulz Radio Edit,5fnA9mkIfScSqHIpeDyvck,72,2014,french,0.763,0.875,9,-5.797,0,0.0262,0.024,5.41E-06,0.599,0.8,123.013,189413,4
129472,Indila,Dernière danse,65uoaqX5qcjXZRheAj1qQT,74,2014,french,0.669,0.449,0,-7.658,0,0.0489,0.184,0,0.0729,0.327,114.926,213493,4
129473,Indila,Love Story,6nGeLlakfzlBcFdZXteDq7,71,2014,french,0.375,0.255,10,-12.279,0,0.0376,0.815,0,0.0845,0.331,95.978,316280,3
131513,Milky Chance,Stolen Dance,6vECYJHxYmm3Ydt3fF01pE,72,2014,german,0.885,0.581,11,-8.813,1,0.0378,0.427,0.000204,0.0759,0.728,114.016,313684,4
131514,Hans Zimmer,Cornfield Chase,6pWgRkpqVfxnj3WuIcJ7WP,73,2014,german,0.18,0.226,9,-16.457,0,0.042,0.951,0.982,0.0998,0.048,94.079,126960,4
138937,J. Cole,No Role Modelz,68Dni7IE4VyPkTOH9mRWHr,87,2014,hip-hop,0.69,0.521,10,-8.492,0,0.339,0.324,0,0.0534,0.494,100.028,292799,4
138938,J. Cole,Wet Dreamz,4tqcoej1zPvwePZCzuAjJd,83,2014,hip-hop,0.495,0.722,6,-8.108,0,0.357,0.0697,0,0.113,0.539,175.627,239267,4
138939,J. Cole,Love Yourz,2e3Ea0o24lReQFR4FA7yXH,75,2014,hip-hop,0.677,0.638,8,-8.631,1,0.333,0.589,0,0.193,0.435,82.81,211497,4
138940,ScHoolboy Q,Collard Greens,0zO8ctW0UiuOefR87OeJOZ,75,2014,hip-hop,0.825,0.575,11,-4.87,1,0.0633,0.025,9.94E-06,0.205,0.65,153.954,299960,4
138941,J. Cole,G.O.M.D,0Thqjtu54vKMP06pwZkAWp,72,2014,hip-hop,0.889,0.4,4,-10.586,0,0.26,0.322,1.32E-05,0.331,0.336,128.073,301064,4
138942,Chris Travis,Diamonds,6QuwMgDZub0zf70EOcWtqk,73,2014,hip-hop,0.587,0.295,11,-14.542,1,0.0463,0.15,0,0.142,0.128,122.064,206125,4
138943,Xavier Wulf,Psycho Pass,3kZAm2TC74lBJFPDoV40Qc,70,2014,hip-hop,0.973,0.446,3,-9.355,0,0.0612,0.0303,1.75E-05,0.121,0.265,115.039,135340,4
138944,Pharrell Williams,"Happy - From ""Despicable Me 2""",60nZcImufyMA1MKQY3dcCH,79,2014,hip-hop,0.647,0.822,5,-4.662,0,0.183,0.219,0,0.0908,0.962,160.019,232720,4
138950,Bobby Shmurda,Hot N*gga,19gEmPjfqSZT0ulDRfjl0m,71,2014,hip-hop,0.794,0.51,9,-7.314,1,0.42,0.0505,1.81E-06,0.0562,0.18,167.879,194561,4
138961,Mr. Probz,Waves - Robin Schulz Radio Edit,1HFfMOxCAT4GAwaPfCdmUs,75,2014,hip-hop,0.829,0.51,5,-9.334,0,0.0369,0.00821,0.00143,0.0829,0.45,119.994,208133,4
138972,Cartel De Santa,Si Te Vienen a Contar,1qNUhmx3rGjiMRThz7Eruv,72,2014,hip-hop,0.734,0.663,10,-6.279,1,0.309,0.341,0,0.649,0.845,166.846,219573,4
138981,Cartel De Santa,Los Mensajes del Whatsapp,2MJVc9F85EPNiSfD1KKhC9,70,2014,hip-hop,0.813,0.783,1,-5.347,1,0.215,0.707,0,0.219,0.927,129.208,213480,4
140597,TV Girl,Lovers Rock,6dBUzqjtbnIa1TwYbyw5CM,85,2014,indie-pop,0.559,0.871,5,-5.338,0,0.0397,7.53E-06,0.00545,0.096,0.572,104.97,213920,4
140598,Mitski,First Love/Late Spring,3sslYZcFKtUvIEWN9lADgr,76,2014,indie-pop,0.445,0.543,0,-8.196,1,0.0272,0.000825,0.0137,0.202,0.102,99.963,278640,4
140599,American Authors,Best Day Of My Life,5Hroj5K7vLpIG4FNCRIjbP,77,2014,indie-pop,0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000262,0.0558,0.538,100.012,194240,4
140600,Mitski,Francis Forever,5411TEB6tlzvuF5A4oyldr,75,2014,indie-pop,0.535,0.448,2,-9.167,1,0.0279,0.00262,1.94E-05,0.115,0.32,101.986,149680,4
141770,Yura Yunita,Cinta Dan Rahasia,4HXUMRdT6s6Am6YHcWmuib,70,2014,jazz,0.703,0.207,3,-8.265,1,0.028,0.823,0,0.109,0.505,95.932,262060,4
143172,Slipknot,Custer,3GiJq4AQK7324mfIQbpiTf,73,2014,metal,0.407,0.98,7,-1.58,1,0.107,0.00174,0.000112,0.119,0.537,131.066,254467,4
143173,Slipknot,The Devil in I,5hheGdf1cb4rK0FNiedCfK,70,2014,metal,0.398,0.939,9,-2.865,0,0.0648,0.00591,0.000881,0.357,0.235,92.027,342821,4
146275,OneRepublic,Counting Stars,6sy3LkhNFjJWlaeSMNwQ62,76,2014,piano,0.664,0.705,1,-4.972,0,0.0382,0.0654,0,0.115,0.477,122.017,257840,4
146765,Taylor Swift,Blank Space,1p80LdxRV74UKvL8gnD7ky,76,2014,pop,0.753,0.678,5,-5.421,1,0.0644,0.085,1.64E-06,0.13,0.583,96.006,231827,4
146766,Taylor Swift,Style,4lIxdJw6W3Fg4vUIYCB0S5,74,2014,pop,0.598,0.786,2,-5.572,1,0.0383,0.00253,0.0016,0.117,0.456,95.019,231000,4
146767,Maroon 5,Maps,4gbVRS8gloEluzf0GzDOFc,82,2014,pop,0.742,0.713,1,-5.522,0,0.0303,0.0205,0,0.059,0.879,120.032,189960,4
146768,Taylor Swift,Shake It Off,5xTtaWoae3wi06K5WfVUUH,73,2014,pop,0.647,0.785,7,-5.414,1,0.165,0.0561,0,0.148,0.943,160.015,219200,4
146769,PARTYNEXTDOOR,Her Way,3JEJwjqLkg2Jbau5922CAb,78,2014,pop,0.542,0.487,1,-9.53,1,0.0286,0.0544,0.000885,0.0872,0.119,111.307,216631,4
146770,Sam Smith,I'm Not The Only One,7795WJLVKJoAyVoOtCWqXN,84,2014,pop,0.677,0.485,5,-5.795,1,0.0361,0.529,2.04E-05,0.0766,0.493,82.001,239317,4
146771,One Direction,Night Changes,5O2P9iiztwhomNh8xkR9lJ,86,2014,pop,0.672,0.52,8,-7.747,1,0.0353,0.859,0,0.115,0.37,120.001,226600,4
146772,Lana Del Rey,West Coast,5Y6nVaayzitvsD5F7nr3DV,81,2014,pop,0.527,0.591,6,-7.664,0,0.0396,0.194,0.0194,0.0907,0.461,123.167,256760,4
146773,Sam Smith,Stay With Me,5Nm9ERjJZ5oyfXZTECKmRt,82,2014,pop,0.418,0.42,0,-6.444,1,0.0414,0.588,6.39E-05,0.11,0.184,84.094,172724,4
146774,Justine Skye,Collide (feat. Tyga),22I3h5AOENlH4CqXJsEbFR,81,2014,pop,0.418,0.31,11,-9.869,0,0.0625,0.095,0,0.216,0.131,139.614,260170,4
146775,Michael Jackson,Chicago,5BKKy9fIJL5uM9fz1SnqyP,78,2014,pop,0.608,0.756,7,-2.675,0,0.176,0.0784,0,0.187,0.55,176.086,245507,4
146776,Lana Del Rey,Brooklyn Baby,1NZs6n6hl8UuMaX0UC0YTz,80,2014,pop,0.404,0.664,1,-6.698,1,0.0407,0.542,0.00402,0.11,0.0949,107.747,351640,4
146777,Taylor Swift,Wildest Dreams,59HjlYCeBsxdI0fcm3zglw,71,2014,pop,0.554,0.666,8,-7.414,1,0.0747,0.0702,0.00593,0.106,0.472,140.056,220440,4
146778,AURORA,Runaway,23rdcrD0Eky4vYn2TZidxJ,73,2014,pop,0.459,0.276,11,-10.339,1,0.036,0.63,9.50E-05,0.104,0.128,114.169,248827,4
146779,Maroon 5,Sugar,2iuZJX9X9P0GKaE93xcPjk,80,2014,pop,0.748,0.788,1,-7.055,1,0.0334,0.0591,0,0.0863,0.884,120.076,235493,4
146780,PARTYNEXTDOOR,Belong to the City,5c3luoCub1Z1Gg74NdNtuq,75,2014,pop,0.582,0.482,5,-9.813,0,0.0479,0.709,0.00138,0.129,0.193,88.198,98024,4
146781,Maroon 5,Animals,2bL2gyO6kBdLkNSkxXNh6x,79,2014,pop,0.279,0.742,4,-6.46,0,0.0898,0.000185,0,0.593,0.328,189.868,231013,4
146783,Coldplay,A Sky Full of Stars,0FDzzruyVECATHXKHFs9eJ,82,2014,pop,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,267867,4
146786,Sam Smith,Like I Can,2TeLIzFBe3hxkPR5FIQZut,78,2014,pop,0.656,0.627,7,-6.627,0,0.0379,0.343,2.17E-05,0.124,0.481,99.933,167066,4
146787,Lana Del Rey,The Other Woman,1KuVEZR4xuQVNr1KkanAV4,74,2014,pop,0.255,0.468,7,-6.43,0,0.0317,0.822,0.248,0.339,0.175,111.67,181960,4
146788,One Direction,Steal My Girl,2Bs4jQEGMycglOfWPBqrVG,78,2014,pop,0.536,0.768,10,-5.948,0,0.0347,0.00433,0,0.114,0.545,77.217,228133,4
146790,Lana Del Rey,Pretty When You Cry,6PnluwP0fjGnpIBsqTdUTq,74,2014,pop,0.509,0.547,10,-6.548,0,0.0417,0.399,0,0.215,0.197,109.436,234147,4
146791,Lana Del Rey,Sad Girl,11MyiSGZSYSmhhqwGUTtAq,75,2014,pop,0.345,0.587,5,-8.346,1,0.0364,0.539,0.0731,0.119,0.258,119.479,317760,4
146793,The Weeknd,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",2PIvq1pGrUjY007X5y1UpM,75,2014,pop,0.659,0.381,2,-5.922,0,0.0304,0.385,0,0.0972,0.426,119.844,252227,3
146794,PARTYNEXTDOOR,Her Way - Sped Up,0T7dLau2Ccr9CbeXtOB4vU,74,2014,pop,0.459,0.521,1,-9.426,0,0.0342,0.0541,0.00396,0.104,0.122,132.163,182164,4
146795,One Direction,18,3JjnGLK8IxkNLvo8Lb3KOM,80,2014,pop,0.681,0.582,6,-7.76,0,0.0313,0.22,0,0.119,0.221,124.038,248360,4
146796,Nico & Vinz,Am I Wrong,1fidCEsYlaVE3pHwKCvpFZ,75,2014,pop,0.729,0.675,8,-6.003,1,0.0312,0.175,1.58E-06,0.55,0.779,119.968,245867,4
146798,Alex & Sierra,Little Do You Know,1almCHdsfikRPfVB9VrEdT,73,2014,pop,0.5,0.292,0,-8.554,1,0.0323,0.746,0,0.188,0.37,145.879,185200,4
146806,Lana Del Rey,Ultraviolence,1y3r6RXiJZNBV1EI0NggpS,73,2014,pop,0.144,0.541,0,-7.076,1,0.038,0.278,1.01E-05,0.101,0.0899,79.262,251480,3
146809,Justin Bieber,Confident,3JsydWaf2Ev4ehaLUjj3SY,74,2014,pop,0.741,0.565,5,-5.448,0,0.108,0.114,0,0.205,0.892,134.122,248133,4
146819,TK from Ling tosite sigure,unravel,1rN9QoVxw5U7TJkyaUR8C1,70,2014,pop,0.508,0.889,7,-2.755,0,0.0862,0.0495,0,0.0984,0.332,135.014,238360,4
146827,Cyndi Lauper,Time After Time,1Jj6MF0xDOMA3Ut2Z368Bx,70,2014,pop,0.724,0.436,0,-9.321,1,0.0282,0.576,1.19E-06,0.0908,0.324,130.439,243067,4
146837,Coldplay,Magic,23khhseCLQqVMCIT1WMAns,72,2014,pop,0.738,0.482,6,-8.917,0,0.0402,0.0266,0.621,0.106,0.352,93.457,285014,4
